"","Velo","SpinRate","HorzBreak","InducedVertBreak","Predicted_Hits"
"5898",97.53,2049,8.11,14.9,1
"5899",90.37,2263,17.76,13.11,0
"5900",92.68,2231,12.53,17.78,0
"5901",93.57,2469,4.38,20.18,0
"5902",95.43,2050,8.31,15.78,0
"5903",93.86,2197,4.87,18.65,0
"5904",94.79,2206,4.2,11.1,0
"5905",92.61,2385,3.46,17.68,0
"5906",99.38,2471,16.3,7.72,1
"5907",91.61,2338,13.12,2.08,1
"5908",93.25,2250,2.96,16.28,0
"5909",92.21,2078,3.39,18.45,0
"5910",93.72,2180,5.34,14.03,0
"5911",95.02,2144,11.46,13.37,0
"5912",95.23,2421,5.29,19.82,0
"5913",96.69,2315,15.68,14.41,1
"5914",87.68,2100,11.08,9.79,0
"5915",92.45,2074,6.08,13.91,0
"5916",93.96,2293,7.12,16.58,0
"5917",94.96,2224,11.72,18.15,0
"5918",99.6,2058,13.29,8.6,0
"5919",93.79,2312,15.19,15.54,0
"5920",97.7,2443,12.75,16.89,0
"5921",93.68,2252,8.45,13.48,0
"5922",94.32,2197,15.09,8.7,1
"5923",97.72,2372,5.55,12.27,0
"5924",92.59,2118,12.23,14.1,0
"5925",94.26,2269,9.23,19.51,0
"5926",94.14,2130,13.59,2.9,1
"5927",93.07,2213,7.97,18.59,1
"5928",93.02,2154,10.91,17.51,0
"5929",95.11,2298,10.81,17.42,0
"5930",98.89,2353,14.34,13.04,0
"5931",92.71,2266,6.44,17.55,0
"5932",95.16,1878,14.96,13.22,0
"5933",93.32,2285,2.31,17.56,0
"5934",96.09,2251,7.56,16.34,0
"5935",93.1,1942,10.59,13.93,0
"5936",87.73,1801,10.56,7.91,0
"5937",92.78,2113,9.39,14.24,0
"5938",97.72,2427,5.95,15.64,0
"5939",86.02,1676,-0.76,9.13,1
"5940",94.71,2137,8.37,9.52,1
"5941",92.9,2339,13.06,17.98,1
"5942",96.32,2312,10.28,17.92,0
"5943",93.75,2375,2.07,18.59,0
"5944",91.19,2402,9.93,15.79,0
"5945",97.21,2274,16.91,11.25,1
"5946",98.12,2132,6.01,9.8,0
"5947",93.87,1823,10.21,15.44,0
"5948",93.16,1951,12.05,13.14,0
"5949",94.23,2308,9.67,15.94,0
"5950",93.53,1953,7.12,13.52,1
"5951",93.59,2128,6.81,18.7,0
"5952",94.75,2493,13.87,16.65,1
"5953",94.12,2293,12.62,14.98,1
"5954",92.34,1893,16,-1.6,0
"5955",95.57,2377,9.85,17.8,0
"5956",93.18,2300,7.17,17.5,0
"5957",92.92,2220,8.71,16.86,1
"5958",93.88,2298,5.79,20.83,0
"5959",93.89,1748,11.88,13.4,0
"5960",98.55,2234,17.03,12.02,0
"5961",92.61,2525,4.95,17.5,0
"5962",92.58,2221,8.35,16.46,1
"5963",95.7,2249,9.88,16.68,0
"5964",93.8,2578,4.37,19.19,0
"5965",96.31,2205,11.69,12.07,0
"5966",96.48,2272,19.32,5.71,0
"5967",92.61,2135,13.54,13.93,0
"5968",94.24,2215,12.26,9.11,1
"5969",93.39,2055,14.3,11.53,0
"5970",94.69,2158,2.53,11.4,0
"5971",94.23,2409,3.45,14.35,0
"5972",92.96,2317,11.89,9.86,0
"5973",96.42,2526,4,18.57,0
"5974",94.74,2145,2.5,18.36,0
"5975",96.19,2680,4.25,20.3,0
"5976",93.53,2177,9.04,15.59,0
"5977",95.35,2257,7.84,12.48,0
"5978",91.4,2394,6.17,20.52,0
"5979",95.82,2176,14.75,9.29,1
"5980",91.92,2221,12.65,13.03,1
"5981",90.68,2463,17.91,13.21,1
"5982",96.06,2229,9.09,13.84,1
"5983",94.34,2109,14.63,9.69,1
"5984",95.56,2149,6.75,20.77,0
"5985",91.19,2231,18.93,13.19,0
"5986",95.94,2409,6.35,18.63,1
"5987",94.44,2182,12.12,10.9,0
"5988",95.84,2340,7.48,18.7,1
"5989",95.82,2289,13.83,15.99,0
"5990",91.45,2201,5.24,16.03,0
"5991",88.51,1962,16.08,2.68,1
"5992",94.39,2390,8.94,20.24,0
"5993",96.53,2170,9.92,16.39,0
"5994",95.26,2132,2.4,18.26,0
"5995",92.86,2241,8.79,18.83,0
"5996",92.78,2218,14.72,11.6,1
"5997",94.51,2332,3.78,20.65,0
"5998",93.37,1919,15.79,5.13,0
"5999",93.84,2318,5.98,19.82,1
"6000",94.52,2524,5.89,12.9,0
"6001",97.86,2158,9.22,12.53,0
"6002",94.54,2051,4.92,16.84,0
"6003",95.09,2134,15.01,12.89,1
"6004",91.75,2107,-2.03,18.78,0
"6005",92.54,2345,1.99,15.27,0
"6006",97.96,2211,9.62,16.56,0
"6007",91.39,1975,7.54,14.68,0
"6008",96.26,2505,3,18.47,0
"6009",89.35,2370,11.47,7.82,1
"6010",96.87,2452,3.96,19.04,0
"6011",94.23,2009,12.7,6.88,1
"6012",93.63,2071,8.08,11.5,0
"6013",88.97,2289,1.87,14.59,1
"6014",96.66,1878,15.58,4.46,1
"6015",91.62,2254,2.26,17.49,0
"6016",89.97,2470,6.34,13.26,0
"6017",94.82,2183,9.23,15.62,0
"6018",93.89,2421,12.39,13.25,1
"6019",97.13,2114,2.04,13.9,0
"6020",97.63,2430,-1.25,19.9,0
"6021",91.72,2343,15.38,16.81,0
"6022",98.06,2577,2.62,19.15,1
"6023",91.76,1979,7.14,15.73,0
"6024",93.89,1976,7.09,17.22,0
"6025",94.51,2280,4.19,17.03,1
"6026",95.86,2236,17.81,3.73,0
"6027",93.63,2288,5.5,10.37,0
"6028",93.37,2075,14,11.4,0
"6029",96.67,2397,6.19,16.24,0
"6030",95.77,2302,14.79,8.83,1
"6031",91.04,2093,15.52,12.85,1
"6032",95.52,2008,15.97,8.54,0
"6033",95.18,2145,9.29,16.46,0
"6034",90.89,2017,3.71,16.85,1
"6035",98.12,2265,19.77,5.93,0
"6036",92.11,2572,6.08,15.34,1
"6037",95.33,2200,14.23,10.16,1
"6038",93.1,2336,17.67,5.9,0
"6039",95.76,2130,14.99,8.44,1
"6040",94.38,2628,4.58,19.3,0
"6041",94.18,2270,10.14,15.07,0
"6042",91.33,2000,9.09,15.74,0
"6043",94.38,2745,7.44,21.55,0
"6044",92.45,2243,13.56,10.49,1
"6045",91.87,2090,14.05,9.97,0
"6046",91.69,2424,1.29,19.07,0
"6047",92.11,2097,16.45,7.43,1
"6048",97.81,2125,17.32,11.25,1
"6049",97.11,2348,7.97,18.53,0
"6050",92.53,2574,4.63,16.32,0
"6051",91.91,2187,-0.61,10.17,0
"6052",94.75,2362,9.06,15.25,0
"6053",95.48,1979,6.11,8.43,1
"6054",89.18,2373,-0.4,6.9,1
"6055",92.49,2235,4.13,23,0
"6056",95.87,2519,8.23,20.9,1
"6057",92.5,2410,2.38,14.17,0
"6058",90.69,2374,11.96,11.9,0
"6059",94.04,2015,0.77,16.86,0
"6060",95.23,2189,11.83,10.75,0
"6061",95.01,2354,8.98,16.96,0
"6062",93.56,2312,8.69,18.23,0
"6063",95.24,2314,5.08,18.74,0
"6064",94.07,2170,11.48,11.53,1
"6065",94.88,2324,9.3,18.56,0
"6066",94.39,2266,17.81,6.77,0
"6067",96.69,2138,15.46,12.39,1
"6068",94.89,2256,7.39,16.78,0
"6069",91.98,2233,8.43,20.07,0
"6070",85.38,2250,15.91,6.51,0
"6071",90.13,2112,5.13,17.8,0
"6072",97.12,2395,17.31,12.57,0
"6073",94.92,2223,3.32,14.94,1
"6074",95.9,2356,7.98,21.66,0
"6075",89.83,1918,14.42,1.69,1
"6076",96.84,2376,0.79,17,0
"6077",93.13,1943,12.28,3.59,1
"6078",90.63,1979,11.75,13.06,0
"6079",93.21,2355,12.47,15.95,1
"6080",91.18,2003,11.96,13.57,1
"6081",95.17,2104,19.42,6.74,0
"6082",92.89,2065,17.19,8.05,1
"6083",97.56,2358,14.9,14.88,1
"6084",97.17,2408,4.92,16.18,0
"6085",92.85,2127,6.48,17.18,0
"6086",92.88,2410,7.67,20.07,1
"6087",85.7,1857,14.88,8.02,1
"6088",96.98,2338,5.21,16.97,0
"6089",94.68,2129,4.45,15.59,0
"6090",88.63,2019,12.28,12.68,1
"6091",91.47,2258,2.44,18.73,1
"6092",93.93,2188,15.5,10.72,0
"6093",93.8,2204,7,17.49,0
"6094",97.75,2341,2.06,18.64,0
"6095",87.8,1969,18.8,3.83,1
"6096",94.8,2451,12.87,15.36,0
"6097",95.03,2020,3.38,18.99,0
"6098",97.76,2565,12.07,20.41,0
"6099",95.27,2579,-2.95,6.88,1
"6100",91.82,2340,1.78,17.1,0
"6101",86.58,2234,22.55,1.72,1
"6102",93.59,2246,9.12,17.52,0
"6103",98.16,2345,14.57,17.44,1
"6104",96.06,2306,-1.9,8.68,1
"6105",94.17,2333,9.75,19.44,0
"6106",96.64,2263,13.57,11.88,0
"6107",92.87,2076,11.62,16.33,0
"6108",93.83,2212,6.75,16,1
"6109",93.88,2093,11.89,12.65,0
"6110",90.65,2187,15.44,7.15,0
"6111",97.38,2644,13.93,19.04,0
"6112",93.7,2501,-2.49,6.24,1
"6113",95.94,2353,8.15,21.44,0
"6114",94.15,1966,13.54,5.97,0
"6115",96.6,2303,17.97,14.05,1
"6116",91.23,2245,9.46,18.68,0
"6117",97.19,2299,8.82,16.74,0
"6118",93.59,2322,8.79,19.59,0
"6119",97.01,2477,1.74,18.88,0
"6120",96.78,2374,4.34,17.15,0
"6121",91.62,2107,6.47,18.71,1
"6122",99.45,2227,8.64,15.87,0
"6123",91.81,2314,3.66,16.89,0
"6124",90.74,2354,3.47,15.62,1
"6125",92.53,2196,9.42,15.87,1
"6126",93.69,2234,11.06,16.81,0
"6127",92.71,2041,16.06,5.41,0
"6128",94.8,2410,1.45,19.98,0
"6129",95.72,2376,7.17,16.11,0
"6130",94.5,2483,2.49,18.14,0
"6131",93.04,2177,3.13,16.15,0
"6132",88.81,2265,0.14,17.71,1
"6133",97.01,2303,18.06,8.37,1
"6134",93.8,2404,2.95,13.5,1
"6135",90.66,2145,17.64,13.92,0
"6136",92.57,2229,11.83,17.51,0
"6137",96.11,2340,9.49,14.33,0
"6138",96.41,2535,5.23,16.52,0
"6139",92.6,2021,12.04,16.92,0
"6140",91.09,2028,2.37,19.66,0
"6141",93.15,2195,3.24,16.26,0
"6142",93.33,2359,5.11,20.19,0
"6143",95.74,2347,1.24,17.19,0
"6144",96.14,2151,12.61,15.58,0
"6145",94.22,2503,10.93,14.61,0
"6146",95.99,2173,7.58,17.48,1
"6147",94.44,2120,7.72,17.05,0
"6148",93.67,2026,15.05,10.22,0
"6149",92.11,2156,15.01,8.17,1
"6150",97.71,2432,15.69,17.44,1
"6151",97.55,2190,9.05,15.95,0
"6152",91.39,2190,4.68,17.24,0
"6153",98,2532,17.67,8.48,0
"6154",95.47,2338,4.27,15.8,0
"6155",94.15,2351,5.18,18.04,0
"6156",93.74,2362,10,14.76,1
"6157",94.39,2489,0.21,17.33,0
"6158",98.54,2423,12.29,16.2,0
"6159",97.91,2431,14.28,10.89,1
"6160",94.94,2321,8.24,17.34,0
"6161",96.83,2065,10.49,15.09,0
"6162",95.26,2499,8.4,18.71,0
"6163",92.76,1930,6.27,14.15,0
"6164",96.13,2218,9.19,16.91,1
"6165",90.54,1892,-3.1,16.94,0
"6166",94.27,2412,7.5,19.13,0
"6167",91.63,2031,-0.24,16.99,0
"6168",89.23,1837,13.86,6.45,1
"6169",93.08,1879,7.54,16.99,0
"6170",91.75,2255,6.18,18.69,0
"6171",96.64,2668,2.64,19.73,0
"6172",95.51,2581,9.46,18.99,0
"6173",99.16,2407,7.14,12.4,0
"6174",96.51,2305,9.31,17.11,0
"6175",95.07,2118,14.86,4.78,0
"6176",92.07,2153,7.33,17.29,0
"6177",93.51,1859,2.33,17.75,0
"6178",93.76,2262,15.21,7.2,0
"6179",94.62,1636,9.68,13.9,0
"6180",93.72,2045,10.94,14.19,0
"6181",93.92,2369,7.18,18.59,0
"6182",94.38,2141,15.96,6.89,0
"6183",97.84,2332,9.7,17.67,0
"6184",97.2,2586,7.91,14.09,0
"6185",96.81,2344,6.66,19.99,0
"6186",96.18,2608,4.05,17.86,0
"6187",93.27,2142,2.98,17.29,1
"6188",96.14,2131,10.21,12.36,1
"6189",95.27,2364,11.54,12.85,0
"6190",99.44,2221,19.54,4.26,0
"6191",94.88,2714,4.38,18.64,0
"6192",93.98,2006,16.29,11.19,1
"6193",93.4,2176,16.87,10.61,0
"6194",95.93,2388,7.1,19.36,0
"6195",95.98,2371,2.1,17.29,0
"6196",97.1,2303,1.12,19.36,0
"6197",94.25,2306,3.45,14.75,0
"6198",91.99,2236,16.11,9.39,1
"6199",92.37,2480,10.03,16.57,0
"6200",95.15,2299,8.47,16.43,0
"6201",90.46,2028,12.8,8.49,0
"6202",94.88,2175,10.47,15.48,0
"6203",96.56,2264,10.82,18.71,0
"6204",91.63,2075,6.49,11.22,1
"6205",94.68,2203,2.96,17.35,0
"6206",91.05,2127,-0.54,16.86,0
"6207",94.4,2310,9.89,18.26,0
"6208",92.86,2279,6.84,21.23,1
"6209",93.74,2001,8.04,16.08,0
"6210",92.27,2141,3.72,17.94,0
"6211",92.3,2276,8.98,19.02,1
"6212",93.97,2270,9.87,17.09,0
"6213",92.21,2306,6.75,15.91,0
"6214",95.45,2200,13.77,12.77,0
"6215",93.64,2359,12.3,17.42,1
"6216",93.53,2554,12.65,10.58,1
"6217",97.79,1983,13.53,8.79,1
"6218",89.64,2245,15.96,10.93,0
"6219",95.42,2135,16.52,13.87,1
"6220",95.59,2548,12.15,17.69,1
"6221",93.67,2689,5.39,22.19,0
"6222",93.93,2063,12.14,11.97,0
"6223",92.66,2287,13.09,15.81,1
"6224",91.7,2149,7.54,15.64,0
"6225",93.6,1735,1.6,6.51,0
"6226",95.78,2257,13.56,11.9,0
"6227",95.24,2549,10.75,11.98,1
"6228",94.21,2117,9.46,15.66,1
"6229",88.04,2103,2.15,19.04,1
"6230",96.14,2407,9.48,15.18,0
"6231",94.23,2281,15.29,13.63,1
"6232",91.43,2133,5.61,20.59,0
"6233",95.84,2326,14.71,14.82,0
"6234",92.79,1930,18.8,5.3,0
"6235",89.12,2103,19.58,10.5,1
"6236",96.59,2310,12.41,12.78,0
"6237",93.77,2236,16.39,12.73,0
"6238",96.32,2207,2.68,18.95,0
"6239",91.8,2630,8.54,19.06,0
"6240",94.74,2392,2.73,16.52,0
"6241",96.63,2614,7.26,19.14,0
"6242",98.35,2200,15.05,8.66,1
"6243",92.3,2020,1.79,19.61,1
"6244",94.72,2346,10.43,15.6,1
"6245",94.52,2000,17.5,6.82,0
"6246",96.99,2476,5.61,18.35,0
"6247",94.49,2434,7.34,16.98,0
"6248",93.94,2253,11.64,14.45,0
"6249",93.3,2371,15.42,3.34,0
"6250",92.93,1973,9.09,12.6,1
"6251",94.54,2579,2.12,19.17,1
"6252",100.46,2180,13.77,13.68,1
"6253",96.71,2304,3.93,16.32,0
"6254",94.04,2176,7.58,15.57,0
"6255",91.5,2073,17.8,8.21,1
"6256",94.48,2227,10.3,18.43,0
"6257",97.88,2199,18.82,8.83,0
"6258",96.7,2497,6.28,15.96,0
"6259",93.09,2319,10.03,16.67,0
"6260",94.84,2191,11.06,17.25,0
"6261",89.94,1777,18.21,5.19,0
"6262",94.17,2638,2.49,13.01,0
"6263",94.12,2061,6.22,14.51,0
"6264",92.19,2137,8.48,15.06,0
"6265",97.3,2428,17.79,7.06,1
"6266",93.81,2236,16.07,6.39,0
"6267",93.55,2355,12.5,12.8,1
"6268",93.4,2509,4.86,11.95,1
"6269",93.31,2220,10.7,18.49,0
"6270",95.09,2172,8.73,17.36,1
"6271",91.72,2234,4.14,14.92,0
"6272",93.84,2372,-1.94,5.1,1
"6273",93.54,2291,8.32,18.23,0
"6274",93.08,2430,12.03,18.77,1
"6275",98.91,2287,9.41,14.83,0
"6276",93.75,2384,4.8,18.2,0
"6277",96.9,2413,12.25,19.54,0
"6278",95.57,2373,8.87,19.24,0
"6279",91.1,1956,14.46,9.84,1
"6280",97.13,2150,14.79,6.05,0
"6281",96.85,2501,19.37,9.03,0
"6282",94.16,2484,15.82,7.61,0
"6283",89.43,1990,15.52,9.48,0
"6284",94.91,2220,9.1,14.48,0
"6285",94.45,1808,4.89,10.77,0
"6286",91.81,2049,13.82,7.18,1
"6287",94.46,2277,4.91,17.84,1
"6288",93.57,2270,7.52,19.99,0
"6289",91.85,2069,11.85,9.48,0
"6290",94.03,2258,7.33,4.91,0
"6291",94.53,2517,15.86,16.8,1
"6292",96.54,2519,-1.7,18.12,0
"6293",98.08,2341,14.31,6.31,1
"6294",96.49,2113,13.82,16.49,0
"6295",91.57,1966,14.39,9.42,1
"6296",94.12,2593,7.23,5.61,0
"6297",92.09,2343,1.79,20.39,0
"6298",95.6,2306,3.97,13.28,0
"6299",92.41,2419,10.08,15.23,0
"6300",91.68,2286,7.24,16.53,0
"6301",95.36,2428,3,12.12,0
"6302",95.67,2441,5.77,20.68,0
"6303",95.87,2434,6.55,16.6,0
"6304",93.93,2488,4.36,18.22,0
"6305",93.12,2019,20.19,8.58,0
"6306",98.26,2435,9.9,16.45,0
"6307",94.79,2545,3.18,19.03,1
"6308",95.61,2294,13.56,17.41,0
"6309",95.23,2213,9.48,15.5,0
"6310",96.12,2365,1.99,13.93,0
"6311",94.53,2438,17.39,10.48,1
"6312",93.45,1891,15.5,6.22,1
"6313",80.41,1781,5.71,13.1,1
"6314",93.77,2126,15.5,9.54,0
"6315",93.64,2257,12.99,18.19,0
"6316",97.49,2280,14.82,13.32,0
"6317",94.08,2399,4.43,14.94,1
"6318",87.76,2207,7.91,17.52,0
"6319",89.54,2224,3.26,17.26,1
"6320",98.26,2277,8.72,18.38,0
"6321",95.33,2506,10.27,19.27,0
"6322",89.09,2088,18.24,8.25,1
"6323",89.26,2432,2.89,24.15,1
"6324",89.11,2380,-2.82,21.19,0
"6325",96.87,2198,20.22,8.62,0
"6326",96.69,2364,8.23,16.99,0
"6327",92.57,2065,13.91,3.11,1
"6328",96.16,2148,11.71,15.71,1
"6329",92.99,2213,8.44,13.51,0
"6330",94.1,2267,8.33,13.94,0
"6331",95.06,2425,3.95,14.04,0
"6332",92.63,2618,3.71,12.57,1
"6333",92.94,2332,7.59,22.11,0
"6334",95.09,2294,7.13,15.76,0
"6335",95.98,2377,9.15,14.99,0
"6336",92.13,2061,14.27,3.73,0
"6337",93.52,2054,6.39,19,0
"6338",95.44,2375,12.94,6.91,1
"6339",94.34,2454,5.6,16.54,0
"6340",96.75,2301,10.88,11.97,0
"6341",92.52,1903,3.62,15.55,1
"6342",95.05,2221,12.64,12.13,0
"6343",93.87,2207,6.09,15.97,1
"6344",91.75,2283,9.13,14.91,0
"6345",93.25,2064,13.93,8.62,1
"6346",88.23,2235,2.62,17.88,1
"6347",95.04,2487,15.07,18.23,0
"6348",97.8,2132,9.02,16.19,0
"6349",95.91,2469,5.95,19.06,0
"6350",94.47,2101,7.27,15.84,0
"6351",96.02,2415,11.6,15.04,0
"6352",98.11,2286,10.38,14.98,1
"6353",98.53,2246,15.57,3.5,1
"6354",95.29,1933,13.16,8.81,0
"6355",92.85,2669,0.23,8.4,0
"6356",92.22,2261,7.89,20.26,0
"6357",93.95,2503,11.7,20.08,0
"6358",92.62,2345,4.38,17.43,0
"6359",92.85,2331,11.94,15.57,0
"6360",93.93,2178,5.76,17.47,0
"6361",94.31,2345,9.95,16.81,1
"6362",93.3,2387,6.37,18.18,0
"6363",94.4,2548,11.15,16.21,0
"6364",95.06,2282,2.34,17,0
"6365",95.58,2362,14.37,11.3,0
"6366",93.32,2392,19.68,3.39,0
"6367",91.7,2154,15.98,6.87,1
"6368",92.99,2280,5.54,13.22,0
"6369",99.16,2104,10.07,11.19,0
"6370",94.45,2176,12.75,8.79,1
"6371",95.51,2165,12.78,14.62,0
"6372",93.46,2803,9.31,20.03,0
"6373",93.84,2410,1.65,17.23,1
"6374",94.99,1992,9.86,16.12,0
"6375",97.62,2475,1.16,18.29,1
"6376",93.99,2378,3.48,18.07,0
"6377",94.94,1979,14.97,8.93,1
"6378",92.58,2419,15.51,16.53,0
"6379",95.27,2551,8.95,17.74,1
"6380",95.86,2566,14.23,18.69,0
"6381",91.02,2037,12.92,9.29,0
"6382",92.98,2074,12.56,8.44,1
"6383",98.27,2398,18.11,9.53,1
"6384",91.86,2113,5.43,21.22,0
"6385",93.32,1864,5.95,10.48,0
"6386",92,2317,16.49,11.74,1
"6387",97.66,2654,11.22,19.11,0
"6388",91.12,2330,7.12,16.51,0
"6389",93.08,2212,18.13,10.54,1
"6390",96.34,2177,15.81,12.16,1
"6391",93.09,2066,18.23,4.5,0
"6392",96.38,2477,-3.78,13.9,0
"6393",89.61,2275,12,18.46,0
"6394",93.18,1998,15.48,6.93,1
"6395",93.67,2098,15.75,8.52,1
"6396",93.3,2064,15.23,17.73,0
"6397",92.3,2242,7.7,-0.21,0
"6398",92.93,2248,7.63,22.25,0
"6399",93.6,2519,13.56,19.5,1
"6400",94.76,2083,16.35,8.65,1
"6401",88.38,1821,7.03,16.37,1
"6402",95.97,1988,16.49,6.85,0
"6403",97.31,2516,6.85,13.74,0
"6404",92.98,2296,6.03,17.69,0
"6405",92.76,1913,8.32,15.62,0
"6406",93.98,2192,8.18,19.09,0
"6407",94.97,1863,7.68,8.88,1
"6408",93.73,2235,14.31,10.86,0
"6409",94.18,1989,8.21,14.61,0
"6410",91.29,2052,13.66,9.16,1
"6411",99.08,2448,9.59,15.18,0
"6412",93.83,2102,12.07,13.81,0
"6413",94.49,2346,12.94,15.25,0
"6414",97.02,2447,18.93,11.33,0
"6415",93.44,2348,14.69,10.92,0
"6416",95.94,1884,9.68,15.87,0
"6417",95.79,2196,13.81,14.37,1
"6418",92.87,2085,6.65,18.13,0
"6419",95.21,2244,9.39,16.85,0
"6420",95.73,2557,5.71,18.93,1
"6421",94,2060,12.92,6.96,0
"6422",100.3,2654,1.86,9.73,0
"6423",95.37,2098,7.62,13.27,0
"6424",92.79,2072,7.51,18.24,0
"6425",85.41,2129,19.77,2.51,1
"6426",95.88,2347,5.12,18.31,0
"6427",95.24,2388,0.68,13.37,0
"6428",91.61,2099,10.25,16.14,0
"6429",94.67,2424,9.17,16.24,1
"6430",91.94,2059,9.86,16.07,0
"6431",94.33,1926,13.58,15.37,1
"6432",90.22,2215,8.45,18.12,0
"6433",94.85,2141,2.38,17.27,0
"6434",93.85,2348,-1.77,17.09,0
"6435",93.76,2351,8.46,17.01,1
"6436",94.51,2272,13.3,15.81,1
"6437",93.88,2456,3.79,18.61,1
"6438",85.8,1753,13.86,9.04,0
"6439",92.63,2010,14.92,6.54,1
"6440",96.49,2028,12.8,9.77,1
"6441",94.95,1909,10.54,13.2,0
"6442",92.57,2227,8.03,14.25,0
"6443",94.39,2182,7.35,15.07,1
"6444",94.11,2369,4.46,17.89,0
"6445",92.07,2255,3.08,12.87,0
"6446",92.61,2240,7.16,20.51,0
"6447",93.04,2190,6.51,17.47,0
"6448",89.57,2086,3.06,18.33,0
"6449",94.38,2235,6.85,14.97,0
"6450",95.5,2565,10.94,11.9,0
"6451",95.88,2414,10.57,19.28,0
"6452",92.6,2264,2.42,16.63,0
"6453",94.6,2267,10.94,15.62,0
"6454",93.3,2284,2.76,19.91,0
"6455",94.33,2270,10.65,14.77,0
"6456",94.31,2555,4.23,19.3,0
"6457",93.83,2652,9.9,2.14,0
"6458",92.79,2070,3.39,17.83,0
"6459",96.77,2192,5.03,18.86,0
"6460",98.51,2503,6.74,15.69,0
"6461",100.21,2237,16.76,6.88,0
"6462",90.64,2387,14.91,14.52,0
"6463",99.04,2247,14.97,11.23,0
"6464",93.49,2425,12.83,11.55,0
"6465",95.25,1994,13.72,14.07,0
"6466",93.54,2161,5.65,19.78,0
"6467",93.27,2064,17.17,9.41,1
"6468",95.06,2348,4.96,17.59,0
"6469",95.9,2159,17.82,8.47,0
"6470",96.75,2109,16.15,7.31,0
"6471",97.68,2341,11.18,14.87,0
"6472",90.07,2045,16.56,7,0
"6473",95.02,2104,7.92,17.14,0
"6474",99.53,2144,12.78,7.42,0
"6475",94.02,2005,16.81,8.98,1
"6476",90.14,1980,8.69,11.33,0
"6477",92.51,2109,8.17,19.76,0
"6478",95.18,2165,15.23,4.77,0
"6479",97.53,2294,13.88,10.73,0
"6480",98.51,2493,14.58,15.44,1
"6481",94.6,2242,3.8,14.93,0
"6482",96.11,2038,7.77,15.57,0
"6483",97.4,2221,10.94,16.47,0
"6484",94.44,2196,2.47,16.17,0
"6485",89.73,2216,12.19,9.78,0
"6486",94.52,1987,8.88,13.22,1
"6487",92.52,2133,1.69,18.93,0
"6488",92.19,2048,8.68,17.05,0
"6489",95.19,2886,6.41,13.4,0
"6490",93.54,1985,13.47,11.89,1
"6491",93.03,2388,1.63,15.72,0
"6492",99.16,2330,18.49,9.83,1
"6493",90.35,2263,10.54,17.39,0
"6494",93.24,2320,17.93,7.26,0
"6495",90.26,2034,13.18,8.72,0
"6496",94.12,2578,6.16,19.61,0
"6497",92.92,2133,1.96,17.89,0
"6498",94.92,2453,6.16,15.36,0
"6499",99.68,2275,10.65,13.51,0
"6500",93.2,2186,11.01,16.33,0
"6501",98.31,2339,10.81,13.38,0
"6502",93.8,2358,12.47,15.26,1
"6503",91.51,1991,19.86,8.22,0
"6504",91.34,2446,9.05,17.85,0
"6505",99.45,2270,3.29,18.82,0
"6506",96.88,2479,10.58,19.37,0
"6507",92.56,2252,6.92,14.82,0
"6508",89.67,2018,13.46,14.39,1
"6509",93.79,2245,11.7,14.71,0
"6510",91.68,1774,6.73,12.66,1
"6511",93.94,2069,10.9,13.61,0
"6512",94.51,2142,15.12,12.77,1
"6513",92.44,2160,11.74,13.42,0
"6514",94.12,2462,2.7,19.79,0
"6515",97.86,2373,4.8,16.63,0
"6516",94.27,2090,13.93,11.84,1
"6517",91.32,2231,14.3,10.07,0
"6518",94.78,1997,9.48,11.23,0
"6519",94.07,2474,7.1,21.2,0
"6520",92.62,2020,13.66,12.27,1
"6521",93.31,1889,5.73,15.33,0
"6522",93.25,2002,7.6,15.53,0
"6523",96.42,2396,6.7,17.75,0
"6524",94.65,2028,15.95,5.74,0
"6525",97.93,2374,16.71,10.02,1
"6526",94.83,2142,0.69,13.42,0
"6527",94.01,2301,10.13,16.52,1
"6528",93.27,2333,13.22,14.32,1
"6529",97.21,2458,15.96,11.41,0
"6530",97.56,2411,15.34,12.6,0
"6531",94.7,2446,6.81,21.65,0
"6532",95.69,2490,2.73,10.26,0
"6533",85.26,2243,19.44,5.13,0
"6534",92.69,2220,7.68,15.87,0
"6535",94.38,1797,17.89,6.88,1
"6536",97.29,2308,12.39,14.24,0
"6537",92.16,2474,6.14,17.07,0
"6538",92.37,2471,16.38,7.37,1
"6539",95.21,2707,5.08,19.44,0
"6540",93.23,2420,14.69,11.7,1
"6541",92.12,1996,17.18,7.42,0
"6542",88.01,1854,11.44,8.62,1
"6543",96.38,2343,11.91,15.65,0
"6544",92.75,2151,9.82,17.09,0
"6545",96.75,2019,9.07,12.08,0
"6546",94.5,1807,6.02,14.7,1
"6547",95.7,1973,15.18,12.43,0
"6548",95.58,2034,5.08,18.45,0
"6549",93.46,2310,4.66,16.45,0
"6550",94.65,2527,4.52,17.83,0
"6551",92.5,2322,5.25,19.3,0
"6552",94.67,2312,-2.53,14.85,0
"6553",92.91,2313,8.29,16.62,0
"6554",94.09,2320,7.08,16.95,0
"6555",93.92,2009,12,8,1
"6556",96.95,2305,7.21,17.25,0
"6557",98.57,2215,16.64,5.37,1
"6558",96.13,2130,11.77,15.57,1
"6559",96.03,2008,6.82,14.07,0
"6560",94.5,2156,12.42,13.27,1
"6561",95,2198,15.9,13.51,0
"6562",96.58,2292,6.22,18.19,0
